danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,like
0.468,0.278,8,-17.688,1,0.0342,0.96,0.971,0.0821,0.0714,74.989,audio_features,6ZLEX0aF6ZCf6KCIcbEu7K,spotify:track:6ZLEX0aF6ZCf6KCIcbEu7K,https://api.spotify.com/v1/tracks/6ZLEX0aF6ZCf6KCIcbEu7K,https://api.spotify.com/v1/audio-analysis/6ZLEX0aF6ZCf6KCIcbEu7K,199400,4,1
0.536,0.451,7,-14.122,0,0.0294,0.923,0.961,0.131,0.472,103.488,audio_features,5OgapE41TQqjoG72s8ICdv,spotify:track:5OgapE41TQqjoG72s8ICdv,https://api.spotify.com/v1/tracks/5OgapE41TQqjoG72s8ICdv,https://api.spotify.com/v1/audio-analysis/5OgapE41TQqjoG72s8ICdv,89696,3,1
0.43,0.322,2,-15.72,1,0.0385,0.95,0.941,0.154,0.116,91.616,audio_features,4yl70tXSW1ZBioUvXppqUJ,spotify:track:4yl70tXSW1ZBioUvXppqUJ,https://api.spotify.com/v1/tracks/4yl70tXSW1ZBioUvXppqUJ,https://api.spotify.com/v1/audio-analysis/4yl70tXSW1ZBioUvXppqUJ,93000,4,1
0.639,0.293,4,-14.856,1,0.0372,0.881,0.902,0.115,0.192,117.04,audio_features,6udEwWEZdndkEj825wZ7SZ,spotify:track:6udEwWEZdndkEj825wZ7SZ,https://api.spotify.com/v1/tracks/6udEwWEZdndkEj825wZ7SZ,https://api.spotify.com/v1/audio-analysis/6udEwWEZdndkEj825wZ7SZ,128180,4,1
0.42,0.524,1,-7.757,0,0.0472,0.693,0.815,0.0585,0.482,92.509,audio_features,3JiqyOvzCroKMFpABYf8Pm,spotify:track:3JiqyOvzCroKMFpABYf8Pm,https://api.spotify.com/v1/tracks/3JiqyOvzCroKMFpABYf8Pm,https://api.spotify.com/v1/audio-analysis/3JiqyOvzCroKMFpABYf8Pm,130683,4,1
0.571,0.383,7,-15.545,1,0.0362,0.933,0.876,0.179,0.658,123.004,audio_features,73aM49hvybnYQSyC24Su1u,spotify:track:73aM49hvybnYQSyC24Su1u,https://api.spotify.com/v1/tracks/73aM49hvybnYQSyC24Su1u,https://api.spotify.com/v1/audio-analysis/73aM49hvybnYQSyC24Su1u,93195,4,1
0.437,0.496,2,-15.541,1,0.0347,0.866,0.906,0.118,0.722,79.649,audio_features,4Buj62jHvsPQ695RFBs7L3,spotify:track:4Buj62jHvsPQ695RFBs7L3,https://api.spotify.com/v1/tracks/4Buj62jHvsPQ695RFBs7L3,https://api.spotify.com/v1/audio-analysis/4Buj62jHvsPQ695RFBs7L3,91566,4,1
0.502,0.302,9,-15.385,0,0.0299,0.955,0.865,0.154,0.237,143.022,audio_features,18zz0jBUw1VyK9r0SqdYER,spotify:track:18zz0jBUw1VyK9r0SqdYER,https://api.spotify.com/v1/tracks/18zz0jBUw1VyK9r0SqdYER,https://api.spotify.com/v1/audio-analysis/18zz0jBUw1VyK9r0SqdYER,95024,4,1
0.536,0.256,0,-18.012,0,0.0343,0.901,0.913,0.301,0.162,150.007,audio_features,0k27ZvBCU9zkll3uzCoHrd,spotify:track:0k27ZvBCU9zkll3uzCoHrd,https://api.spotify.com/v1/tracks/0k27ZvBCU9zkll3uzCoHrd,https://api.spotify.com/v1/audio-analysis/0k27ZvBCU9zkll3uzCoHrd,109974,3,1
0.539,0.408,3,-14.738,0,0.0313,0.912,0.811,0.159,0.454,101.989,audio_features,2NjKJD9FkrZ4tUOVSfBQqu,spotify:track:2NjKJD9FkrZ4tUOVSfBQqu,https://api.spotify.com/v1/tracks/2NjKJD9FkrZ4tUOVSfBQqu,https://api.spotify.com/v1/audio-analysis/2NjKJD9FkrZ4tUOVSfBQqu,92038,4,1
0.621,0.3,8,-15.777,1,0.0309,0.906,0.947,0.153,0.615,132.002,audio_features,6gVFoUILFi309Dfw3asvlJ,spotify:track:6gVFoUILFi309Dfw3asvlJ,https://api.spotify.com/v1/tracks/6gVFoUILFi309Dfw3asvlJ,https://api.spotify.com/v1/audio-analysis/6gVFoUILFi309Dfw3asvlJ,94672,4,1
0.582,0.166,5,-17.745,1,0.0342,0.976,0.947,0.341,0.0394,131.984,audio_features,5xhGcjHElU12KDPR9Nde2S,spotify:track:5xhGcjHElU12KDPR9Nde2S,https://api.spotify.com/v1/tracks/5xhGcjHElU12KDPR9Nde2S,https://api.spotify.com/v1/audio-analysis/5xhGcjHElU12KDPR9Nde2S,187010,4,1
0.53,0.321,4,-14.355,1,0.0353,0.898,0.96,0.346,0.583,201.034,audio_features,6fahUg6VwrsmrMEn4d2lWN,spotify:track:6fahUg6VwrsmrMEn4d2lWN,https://api.spotify.com/v1/tracks/6fahUg6VwrsmrMEn4d2lWN,https://api.spotify.com/v1/audio-analysis/6fahUg6VwrsmrMEn4d2lWN,90879,4,1
0.463,0.186,2,-18.295,0,0.0375,0.954,0.908,0.0857,0.234,160.023,audio_features,4ITtREuvMWeh8NhJkJjTEl,spotify:track:4ITtREuvMWeh8NhJkJjTEl,https://api.spotify.com/v1/tracks/4ITtREuvMWeh8NhJkJjTEl,https://api.spotify.com/v1/audio-analysis/4ITtREuvMWeh8NhJkJjTEl,176338,4,1
0.499,0.3,8,-15.146,0,0.029,0.974,0.918,0.161,0.0406,153.01,audio_features,6AIOzVUPuG10zf6iiXwUWJ,spotify:track:6AIOzVUPuG10zf6iiXwUWJ,https://api.spotify.com/v1/tracks/6AIOzVUPuG10zf6iiXwUWJ,https://api.spotify.com/v1/audio-analysis/6AIOzVUPuG10zf6iiXwUWJ,118527,4,1
0.575,0.387,1,-15.549,1,0.0345,0.935,0.83,0.25,0.476,134.003,audio_features,6GImLkEIlhtWQqXEyazqiS,spotify:track:6GImLkEIlhtWQqXEyazqiS,https://api.spotify.com/v1/tracks/6GImLkEIlhtWQqXEyazqiS,https://api.spotify.com/v1/audio-analysis/6GImLkEIlhtWQqXEyazqiS,227877,4,1
0.497,0.434,11,-14.984,1,0.0351,0.941,0.861,0.33,0.533,79.506,audio_features,3UGdDvJe48lSzpdA0pZwwS,spotify:track:3UGdDvJe48lSzpdA0pZwwS,https://api.spotify.com/v1/tracks/3UGdDvJe48lSzpdA0pZwwS,https://api.spotify.com/v1/audio-analysis/3UGdDvJe48lSzpdA0pZwwS,99143,4,1
0.249,0.3,4,-17.188,1,0.037,0.973,0.868,0.318,0.0968,172.037,audio_features,5jG5NeHvtDm5JwvMKzxGvm,spotify:track:5jG5NeHvtDm5JwvMKzxGvm,https://api.spotify.com/v1/tracks/5jG5NeHvtDm5JwvMKzxGvm,https://api.spotify.com/v1/audio-analysis/5jG5NeHvtDm5JwvMKzxGvm,152321,4,1
0.547,0.258,10,-14.805,0,0.0373,0.962,0.88,0.146,0.0821,124.975,audio_features,1ce5OfeO8TOVxAHafGjwX3,spotify:track:1ce5OfeO8TOVxAHafGjwX3,https://api.spotify.com/v1/tracks/1ce5OfeO8TOVxAHafGjwX3,https://api.spotify.com/v1/audio-analysis/1ce5OfeO8TOVxAHafGjwX3,91245,4,1
0.584,0.306,10,-14.139,1,0.0282,0.958,0.916,0.15,0.382,144.998,audio_features,3JUsbIwt2ZOTiaXVJGps40,spotify:track:3JUsbIwt2ZOTiaXVJGps40,https://api.spotify.com/v1/tracks/3JUsbIwt2ZOTiaXVJGps40,https://api.spotify.com/v1/audio-analysis/3JUsbIwt2ZOTiaXVJGps40,94582,4,1
0.59,0.479,11,-13.642,0,0.0448,0.905,0.95,0.245,0.427,165.003,audio_features,0969d2xCdcRlV0GuQU2wPA,spotify:track:0969d2xCdcRlV0GuQU2wPA,https://api.spotify.com/v1/tracks/0969d2xCdcRlV0GuQU2wPA,https://api.spotify.com/v1/audio-analysis/0969d2xCdcRlV0GuQU2wPA,94121,4,1
0.478,0.427,4,-13.826,0,0.0314,0.937,0.912,0.128,0.502,99.896,audio_features,3hlDPKIwtKgsyQx3O5g03e,spotify:track:3hlDPKIwtKgsyQx3O5g03e,https://api.spotify.com/v1/tracks/3hlDPKIwtKgsyQx3O5g03e,https://api.spotify.com/v1/audio-analysis/3hlDPKIwtKgsyQx3O5g03e,94039,4,1
0.623,0.352,4,-14.935,1,0.0352,0.953,0.907,0.205,0.596,120.011,audio_features,4IWx8bHN9Ot9KMTX5Xg6IL,spotify:track:4IWx8bHN9Ot9KMTX5Xg6IL,https://api.spotify.com/v1/tracks/4IWx8bHN9Ot9KMTX5Xg6IL,https://api.spotify.com/v1/audio-analysis/4IWx8bHN9Ot9KMTX5Xg6IL,249973,4,1
0.48,0.33,5,-16.155,0,0.0286,0.958,0.929,0.151,0.281,91.493,audio_features,3R3YyNTIPLHRKElerhRAyS,spotify:track:3R3YyNTIPLHRKElerhRAyS,https://api.spotify.com/v1/tracks/3R3YyNTIPLHRKElerhRAyS,https://api.spotify.com/v1/audio-analysis/3R3YyNTIPLHRKElerhRAyS,91844,4,1
0.424,0.416,3,-16.308,0,0.0314,0.906,0.922,0.148,0.367,83.995,audio_features,31IuTT3dMPw66Jv2MaDR6m,spotify:track:31IuTT3dMPw66Jv2MaDR6m,https://api.spotify.com/v1/tracks/31IuTT3dMPw66Jv2MaDR6m,https://api.spotify.com/v1/audio-analysis/31IuTT3dMPw66Jv2MaDR6m,185313,4,1
0.615,0.112,6,-23.38,1,0.0744,0.992,0.915,0.113,0.228,78.563,audio_features,04vn9EibqwHboyeQZP4JZU,spotify:track:04vn9EibqwHboyeQZP4JZU,https://api.spotify.com/v1/tracks/04vn9EibqwHboyeQZP4JZU,https://api.spotify.com/v1/audio-analysis/04vn9EibqwHboyeQZP4JZU,295560,4,1
0.774,0.0334,3,-23.546,0,0.235,0.988,0.924,0.174,0.568,135.044,audio_features,67WfE9jWhyVCKSiVzlFdec,spotify:track:67WfE9jWhyVCKSiVzlFdec,https://api.spotify.com/v1/tracks/67WfE9jWhyVCKSiVzlFdec,https://api.spotify.com/v1/audio-analysis/67WfE9jWhyVCKSiVzlFdec,296963,3,1
0.47,0.124,5,-24.179,1,0.0644,0.988,0.922,0.0723,0.385,203.957,audio_features,5WPBo1okyqpNrGGSQD8Y1S,spotify:track:5WPBo1okyqpNrGGSQD8Y1S,https://api.spotify.com/v1/tracks/5WPBo1okyqpNrGGSQD8Y1S,https://api.spotify.com/v1/audio-analysis/5WPBo1okyqpNrGGSQD8Y1S,219586,4,1
0.514,0.208,6,-20.341,0,0.0445,0.972,0.916,0.121,0.668,168.021,audio_features,3IaoXcpLf81j6dnaY5RbUZ,spotify:track:3IaoXcpLf81j6dnaY5RbUZ,https://api.spotify.com/v1/tracks/3IaoXcpLf81j6dnaY5RbUZ,https://api.spotify.com/v1/audio-analysis/3IaoXcpLf81j6dnaY5RbUZ,173874,4,1
0.539,0.205,5,-23.789,1,0.0582,0.994,0.868,0.131,0.659,100.001,audio_features,3oPdK9fP29ZhN6XW3Ji7Q7,spotify:track:3oPdK9fP29ZhN6XW3Ji7Q7,https://api.spotify.com/v1/tracks/3oPdK9fP29ZhN6XW3Ji7Q7,https://api.spotify.com/v1/audio-analysis/3oPdK9fP29ZhN6XW3Ji7Q7,215315,4,1
0.357,0.106,7,-25.051,1,0.0779,0.962,0.957,0.104,0.277,141.437,audio_features,2VmaIuLKb4wg1MDQm7ge4y,spotify:track:2VmaIuLKb4wg1MDQm7ge4y,https://api.spotify.com/v1/tracks/2VmaIuLKb4wg1MDQm7ge4y,https://api.spotify.com/v1/audio-analysis/2VmaIuLKb4wg1MDQm7ge4y,243043,5,1
0.677,0.0386,0,-26.052,1,0.0861,0.99,0.935,0.0944,0.281,90.001,audio_features,6bCrUr1qMCl3kQb7dzor8h,spotify:track:6bCrUr1qMCl3kQb7dzor8h,https://api.spotify.com/v1/tracks/6bCrUr1qMCl3kQb7dzor8h,https://api.spotify.com/v1/audio-analysis/6bCrUr1qMCl3kQb7dzor8h,171271,3,1
0.498,0.219,5,-24.678,1,0.0502,0.988,0.963,0.132,0.796,103.991,audio_features,4JyyNddYQ8kGOUb4bLeFwJ,spotify:track:4JyyNddYQ8kGOUb4bLeFwJ,https://api.spotify.com/v1/tracks/4JyyNddYQ8kGOUb4bLeFwJ,https://api.spotify.com/v1/audio-analysis/4JyyNddYQ8kGOUb4bLeFwJ,188889,4,1
0.507,0.138,7,-23.728,1,0.0437,0.972,0.927,0.197,0.436,172.062,audio_features,1ON8r0rTHUn3eNEsokOcoS,spotify:track:1ON8r0rTHUn3eNEsokOcoS,https://api.spotify.com/v1/tracks/1ON8r0rTHUn3eNEsokOcoS,https://api.spotify.com/v1/audio-analysis/1ON8r0rTHUn3eNEsokOcoS,152486,4,1
0.586,0.043,10,-26.341,0,0.0623,0.986,0.94,0.0775,0.598,82.014,audio_features,4l1auSXgh5iU0ph7jXqHof,spotify:track:4l1auSXgh5iU0ph7jXqHof,https://api.spotify.com/v1/tracks/4l1auSXgh5iU0ph7jXqHof,https://api.spotify.com/v1/audio-analysis/4l1auSXgh5iU0ph7jXqHof,221054,3,1
0.699,0.302,2,-18.888,0,0.0759,0.931,0.744,0.101,0.775,110.007,audio_features,0SNFjcIXgfQgsBpXE3wxgP,spotify:track:0SNFjcIXgfQgsBpXE3wxgP,https://api.spotify.com/v1/tracks/0SNFjcIXgfQgsBpXE3wxgP,https://api.spotify.com/v1/audio-analysis/0SNFjcIXgfQgsBpXE3wxgP,185458,4,1
0.706,0.125,5,-20.23,1,0.0614,0.983,0.941,0.0959,0.776,97.04,audio_features,25TUkYNT6Z3FcykBrQ3xdv,spotify:track:25TUkYNT6Z3FcykBrQ3xdv,https://api.spotify.com/v1/tracks/25TUkYNT6Z3FcykBrQ3xdv,https://api.spotify.com/v1/audio-analysis/25TUkYNT6Z3FcykBrQ3xdv,108333,4,1
0.607,0.265,2,-18.834,0,0.066,0.952,0.861,0.115,0.914,137.949,audio_features,7cs1BYboWsFClAAyiKFIJs,spotify:track:7cs1BYboWsFClAAyiKFIJs,https://api.spotify.com/v1/tracks/7cs1BYboWsFClAAyiKFIJs,https://api.spotify.com/v1/audio-analysis/7cs1BYboWsFClAAyiKFIJs,194542,4,1
0.579,0.07,7,-23.542,1,0.0338,0.991,0.883,0.0977,0.286,77.989,audio_features,33T4IVPKdiq5UPmjuBjU44,spotify:track:33T4IVPKdiq5UPmjuBjU44,https://api.spotify.com/v1/tracks/33T4IVPKdiq5UPmjuBjU44,https://api.spotify.com/v1/audio-analysis/33T4IVPKdiq5UPmjuBjU44,243083,4,1
0.687,0.123,5,-25.878,1,0.082,0.991,0.895,0.106,0.589,84.992,audio_features,5NSRmpm0QCd2jIGsBthFiY,spotify:track:5NSRmpm0QCd2jIGsBthFiY,https://api.spotify.com/v1/tracks/5NSRmpm0QCd2jIGsBthFiY,https://api.spotify.com/v1/audio-analysis/5NSRmpm0QCd2jIGsBthFiY,211625,4,1
0.832,0.0855,2,-21.823,1,0.135,0.992,0.921,0.226,0.579,144.024,audio_features,3SUkTCTQAfAcZs8ktpdbgw,spotify:track:3SUkTCTQAfAcZs8ktpdbgw,https://api.spotify.com/v1/tracks/3SUkTCTQAfAcZs8ktpdbgw,https://api.spotify.com/v1/audio-analysis/3SUkTCTQAfAcZs8ktpdbgw,141500,4,1
0.525,0.198,0,-22.42,0,0.0784,0.993,0.944,0.105,0.242,137.851,audio_features,6xP0ssryU7QRc07aNEuhap,spotify:track:6xP0ssryU7QRc07aNEuhap,https://api.spotify.com/v1/tracks/6xP0ssryU7QRc07aNEuhap,https://api.spotify.com/v1/audio-analysis/6xP0ssryU7QRc07aNEuhap,209000,4,1
0.756,0.384,0,-19.914,1,0.256,0.926,0.845,0.119,0.247,97.01,audio_features,2S0NYdYiqRHwKdIAwFcKlr,spotify:track:2S0NYdYiqRHwKdIAwFcKlr,https://api.spotify.com/v1/tracks/2S0NYdYiqRHwKdIAwFcKlr,https://api.spotify.com/v1/audio-analysis/2S0NYdYiqRHwKdIAwFcKlr,221292,4,1
0.721,0.255,5,-22.916,1,0.0594,0.986,0.908,0.106,0.34,110.02,audio_features,6tC4EoeQYulRuO6A3rAqCd,spotify:track:6tC4EoeQYulRuO6A3rAqCd,https://api.spotify.com/v1/tracks/6tC4EoeQYulRuO6A3rAqCd,https://api.spotify.com/v1/audio-analysis/6tC4EoeQYulRuO6A3rAqCd,181548,3,1
0.568,0.135,9,-20.099,1,0.0561,0.982,0.923,0.107,0.203,83.826,audio_features,3em7PHSqeqMFOEZlBcRm6q,spotify:track:3em7PHSqeqMFOEZlBcRm6q,https://api.spotify.com/v1/tracks/3em7PHSqeqMFOEZlBcRm6q,https://api.spotify.com/v1/audio-analysis/3em7PHSqeqMFOEZlBcRm6q,252519,4,1
0.674,0.111,11,-23.69,0,0.0653,0.991,0.958,0.0799,0.341,99.998,audio_features,5Wd0WXplwh1F38ysw46ojf,spotify:track:5Wd0WXplwh1F38ysw46ojf,https://api.spotify.com/v1/tracks/5Wd0WXplwh1F38ysw46ojf,https://api.spotify.com/v1/audio-analysis/5Wd0WXplwh1F38ysw46ojf,175108,4,1
0.686,0.255,5,-20.331,0,0.0534,0.954,0.916,0.104,0.0348,109.994,audio_features,6k56aVXt1A0NPWcdUjEB9j,spotify:track:6k56aVXt1A0NPWcdUjEB9j,https://api.spotify.com/v1/tracks/6k56aVXt1A0NPWcdUjEB9j,https://api.spotify.com/v1/audio-analysis/6k56aVXt1A0NPWcdUjEB9j,161561,4,1
0.28,0.0472,5,-24.75,1,0.0345,0.988,0.897,0.105,0.182,172.211,audio_features,4KPU5sxjA9mU54bUMh2uTw,spotify:track:4KPU5sxjA9mU54bUMh2uTw,https://api.spotify.com/v1/tracks/4KPU5sxjA9mU54bUMh2uTw,https://api.spotify.com/v1/audio-analysis/4KPU5sxjA9mU54bUMh2uTw,162729,4,1
0.691,0.0328,4,-22.806,0,0.0899,0.94,0.901,0.087,0.14,149.777,audio_features,0GOoODBqHyDuSBKGGxw9ah,spotify:track:0GOoODBqHyDuSBKGGxw9ah,https://api.spotify.com/v1/tracks/0GOoODBqHyDuSBKGGxw9ah,https://api.spotify.com/v1/audio-analysis/0GOoODBqHyDuSBKGGxw9ah,224458,4,1
0.692,0.148,9,-19.962,1,0.0832,0.989,0.932,0.112,0.461,80.004,audio_features,7o51SHio0lYMh2u3hvJrX9,spotify:track:7o51SHio0lYMh2u3hvJrX9,https://api.spotify.com/v1/tracks/7o51SHio0lYMh2u3hvJrX9,https://api.spotify.com/v1/audio-analysis/7o51SHio0lYMh2u3hvJrX9,164998,3,1
0.613,0.145,2,-20.111,1,0.37,0.934,0.856,0.121,0.481,158.142,audio_features,4nI4Vms7lhzMV1BRhfLbIH,spotify:track:4nI4Vms7lhzMV1BRhfLbIH,https://api.spotify.com/v1/tracks/4nI4Vms7lhzMV1BRhfLbIH,https://api.spotify.com/v1/audio-analysis/4nI4Vms7lhzMV1BRhfLbIH,210000,3,1
0.782,0.13,2,-23.056,0,0.0733,0.975,0.927,0.114,0.585,112.0,audio_features,5g9DwGXucXPTwfS10DfoqR,spotify:track:5g9DwGXucXPTwfS10DfoqR,https://api.spotify.com/v1/tracks/5g9DwGXucXPTwfS10DfoqR,https://api.spotify.com/v1/audio-analysis/5g9DwGXucXPTwfS10DfoqR,207000,4,1
0.613,0.0822,10,-23.589,1,0.0556,0.853,0.919,0.107,0.425,177.02,audio_features,6X9fFPNVsRbU5CzVFAglbc,spotify:track:6X9fFPNVsRbU5CzVFAglbc,https://api.spotify.com/v1/tracks/6X9fFPNVsRbU5CzVFAglbc,https://api.spotify.com/v1/audio-analysis/6X9fFPNVsRbU5CzVFAglbc,201000,4,1
0.696,0.195,3,-24.638,1,0.0714,0.994,0.908,0.113,0.15,94.985,audio_features,015OS9FlK7FohwCr4CiPSJ,spotify:track:015OS9FlK7FohwCr4CiPSJ,https://api.spotify.com/v1/tracks/015OS9FlK7FohwCr4CiPSJ,https://api.spotify.com/v1/audio-analysis/015OS9FlK7FohwCr4CiPSJ,188880,4,1
0.375,0.00338,7,-25.311,0,0.0571,0.992,0.913,0.138,0.239,80.378,audio_features,3qm4XadAZs1DzTWbD9XpNn,spotify:track:3qm4XadAZs1DzTWbD9XpNn,https://api.spotify.com/v1/tracks/3qm4XadAZs1DzTWbD9XpNn,https://api.spotify.com/v1/audio-analysis/3qm4XadAZs1DzTWbD9XpNn,174120,4,1
0.432,0.281,8,-19.971,1,0.103,0.956,0.829,0.0973,0.784,186.007,audio_features,4Gp6bDGgvRQpGaL2yHOBKI,spotify:track:4Gp6bDGgvRQpGaL2yHOBKI,https://api.spotify.com/v1/tracks/4Gp6bDGgvRQpGaL2yHOBKI,https://api.spotify.com/v1/audio-analysis/4Gp6bDGgvRQpGaL2yHOBKI,103320,4,1
0.588,0.181,4,-25.724,0,0.05,0.98,0.887,0.236,0.764,99.17,audio_features,3eWRvt0gy7Gq5aO9CoiK9F,spotify:track:3eWRvt0gy7Gq5aO9CoiK9F,https://api.spotify.com/v1/tracks/3eWRvt0gy7Gq5aO9CoiK9F,https://api.spotify.com/v1/audio-analysis/3eWRvt0gy7Gq5aO9CoiK9F,238000,4,1
0.642,0.181,7,-26.842,1,0.154,0.992,0.919,0.0878,0.769,180.01,audio_features,2jP8rNOpJR2wertoTVvRFj,spotify:track:2jP8rNOpJR2wertoTVvRFj,https://api.spotify.com/v1/tracks/2jP8rNOpJR2wertoTVvRFj,https://api.spotify.com/v1/audio-analysis/2jP8rNOpJR2wertoTVvRFj,273250,4,1
0.497,0.238,6,-24.567,0,0.042,0.977,0.905,0.117,0.392,182.002,audio_features,31zh5LoX1xeNG01HwfjUqS,spotify:track:31zh5LoX1xeNG01HwfjUqS,https://api.spotify.com/v1/tracks/31zh5LoX1xeNG01HwfjUqS,https://api.spotify.com/v1/audio-analysis/31zh5LoX1xeNG01HwfjUqS,233375,4,1
0.522,0.0871,5,-21.26,1,0.0648,0.993,0.88,0.108,0.475,180.268,audio_features,0I1aGSd5V2H8fLm76ATr5p,spotify:track:0I1aGSd5V2H8fLm76ATr5p,https://api.spotify.com/v1/tracks/0I1aGSd5V2H8fLm76ATr5p,https://api.spotify.com/v1/audio-analysis/0I1aGSd5V2H8fLm76ATr5p,158750,4,1
0.453,0.00731,7,-31.766,1,0.0524,0.995,0.937,0.0958,0.65,204.09,audio_features,2lcrBm5uYM3S9qMxCtONPz,spotify:track:2lcrBm5uYM3S9qMxCtONPz,https://api.spotify.com/v1/tracks/2lcrBm5uYM3S9qMxCtONPz,https://api.spotify.com/v1/audio-analysis/2lcrBm5uYM3S9qMxCtONPz,157000,4,1
0.399,0.1,9,-25.992,0,0.0552,0.987,0.879,0.0746,0.401,143.035,audio_features,1Exvz9yuHXEFPaIkkMbNYA,spotify:track:1Exvz9yuHXEFPaIkkMbNYA,https://api.spotify.com/v1/tracks/1Exvz9yuHXEFPaIkkMbNYA,https://api.spotify.com/v1/audio-analysis/1Exvz9yuHXEFPaIkkMbNYA,267997,3,1
0.402,0.0558,0,-24.695,1,0.054,0.975,0.856,0.128,0.508,130.034,audio_features,6G3sTXb143Reuhs6OvzlJX,spotify:track:6G3sTXb143Reuhs6OvzlJX,https://api.spotify.com/v1/tracks/6G3sTXb143Reuhs6OvzlJX,https://api.spotify.com/v1/audio-analysis/6G3sTXb143Reuhs6OvzlJX,254250,4,1
0.361,0.0889,8,-26.493,1,0.0742,0.991,0.923,0.177,0.519,76.585,audio_features,7rTADzBCVK22l5TFtlHoTO,spotify:track:7rTADzBCVK22l5TFtlHoTO,https://api.spotify.com/v1/tracks/7rTADzBCVK22l5TFtlHoTO,https://api.spotify.com/v1/audio-analysis/7rTADzBCVK22l5TFtlHoTO,186500,4,1
0.469,0.274,11,-25.215,1,0.0462,0.982,0.907,0.118,0.583,160.065,audio_features,2ubnvN8UAZ0CH41AIsfWdx,spotify:track:2ubnvN8UAZ0CH41AIsfWdx,https://api.spotify.com/v1/tracks/2ubnvN8UAZ0CH41AIsfWdx,https://api.spotify.com/v1/audio-analysis/2ubnvN8UAZ0CH41AIsfWdx,215500,4,1
0.678,0.0521,5,-26.289,1,0.115,0.992,0.926,0.0892,0.703,123.889,audio_features,7ikoSOAy9RLAB1CAzLsk3v,spotify:track:7ikoSOAy9RLAB1CAzLsk3v,https://api.spotify.com/v1/tracks/7ikoSOAy9RLAB1CAzLsk3v,https://api.spotify.com/v1/audio-analysis/7ikoSOAy9RLAB1CAzLsk3v,193000,4,1
0.713,0.129,6,-24.488,1,0.0587,0.987,0.882,0.0897,0.347,139.999,audio_features,3T95692Ren9FNte6M2PpCJ,spotify:track:3T95692Ren9FNte6M2PpCJ,https://api.spotify.com/v1/tracks/3T95692Ren9FNte6M2PpCJ,https://api.spotify.com/v1/audio-analysis/3T95692Ren9FNte6M2PpCJ,221500,4,1
0.535,0.561,6,-3.629,1,0.0268,0.255,0,0.119,0.302,162.038,audio_features,6RGuVyLlQdOi2hnYEXlSFp,spotify:track:6RGuVyLlQdOi2hnYEXlSFp,https://api.spotify.com/v1/tracks/6RGuVyLlQdOi2hnYEXlSFp,https://api.spotify.com/v1/audio-analysis/6RGuVyLlQdOi2hnYEXlSFp,300889,4,1
0.532,0.0609,8,-22.162,0,0.0548,0.972,0.889,0.0792,0.153,126.029,audio_features,0UpGcEKyPfFgd76960s3AA,spotify:track:0UpGcEKyPfFgd76960s3AA,https://api.spotify.com/v1/tracks/0UpGcEKyPfFgd76960s3AA,https://api.spotify.com/v1/audio-analysis/0UpGcEKyPfFgd76960s3AA,234658,4,1
0.373,0.118,11,-19.434,0,0.0388,0.985,0.952,0.144,0.0908,68.188,audio_features,2DnDc3UCKgHCCQnlEj9hf0,spotify:track:2DnDc3UCKgHCCQnlEj9hf0,https://api.spotify.com/v1/tracks/2DnDc3UCKgHCCQnlEj9hf0,https://api.spotify.com/v1/audio-analysis/2DnDc3UCKgHCCQnlEj9hf0,197616,4,1
0.37,0.00543,4,-34.18,0,0.0442,0.942,0.497,0.0912,0.138,116.107,audio_features,5PtzRCKhrog6z7kawDf91s,spotify:track:5PtzRCKhrog6z7kawDf91s,https://api.spotify.com/v1/tracks/5PtzRCKhrog6z7kawDf91s,https://api.spotify.com/v1/audio-analysis/5PtzRCKhrog6z7kawDf91s,179644,4,1
0.306,0.0366,11,-26.129,1,0.0435,0.977,0.859,0.0816,0.092,154.886,audio_features,4cEqxfNqpx930iiBrwidzJ,spotify:track:4cEqxfNqpx930iiBrwidzJ,https://api.spotify.com/v1/tracks/4cEqxfNqpx930iiBrwidzJ,https://api.spotify.com/v1/audio-analysis/4cEqxfNqpx930iiBrwidzJ,226691,4,1
0.348,0.004,7,-33.758,1,0.0382,0.991,0.83,0.0814,0.248,67.447,audio_features,5wBcU6znqmN3OnWJOxlIgT,spotify:track:5wBcU6znqmN3OnWJOxlIgT,https://api.spotify.com/v1/tracks/5wBcU6znqmN3OnWJOxlIgT,https://api.spotify.com/v1/audio-analysis/5wBcU6znqmN3OnWJOxlIgT,164571,4,1
0.402,0.0524,1,-25.308,0,0.0335,0.969,0.689,0.115,0.215,72.071,audio_features,6vbnKah9uQIrtsOf9lbzp5,spotify:track:6vbnKah9uQIrtsOf9lbzp5,https://api.spotify.com/v1/tracks/6vbnKah9uQIrtsOf9lbzp5,https://api.spotify.com/v1/audio-analysis/6vbnKah9uQIrtsOf9lbzp5,162586,3,1
0.367,0.0125,3,-32.735,1,0.0278,0.968,0.799,0.1,0.128,132.022,audio_features,4PRzuOviGAodQN1GW3z6L1,spotify:track:4PRzuOviGAodQN1GW3z6L1,https://api.spotify.com/v1/tracks/4PRzuOviGAodQN1GW3z6L1,https://api.spotify.com/v1/audio-analysis/4PRzuOviGAodQN1GW3z6L1,145607,4,1
